filename,model_name,model_version,rmse_aggregate,mae_aggregate,crps,ratio_within_10th_90th,ratio_within_25th_75th,test_sample_count
thailand_eval.nc,http://localhost:8081,unknown,34.0793882112737,18.86239316239316,15.49047355442177,0.8809523809523808,0.6326530612244899,60900.0
